Order_ID,Order_Date,Customer_ID,Customer_Segment,Product_Category,Units_Sold,Unit_Price,Revenue,Discount(%),Festival_Season,Festival_Name,Payment_Method,Delivery_Time(days),Customer_Rating,Returned,Sales
ORD104541,2024-11-09,CUST3153,Premium,Beauty,3,6670,18809.4,6.0,Yes,Diwali,COD,1,4.4,No,17680.836
ORD104542,2024-10-21,CUST6512,Regular,Home Decor,5,9927,45167.85,9.0,Yes,Diwali,Credit Card,5,3.8,No,41102.7435
ORD104543,2024-12-01,CUST6560,New,Home Decor,3,7691,19842.78,14.0,No,Non-Festival,COD,5,3.7,No,17064.7908
ORD104544,2024-04-06,CUST7582,Regular,Home Decor,2,568,852.0,25.0,No,Non-Festival,Credit Card,5,3.8,No,639.0
ORD104545,2024-07-31,CUST3256,Regular,Beauty,2,5109,8685.3,15.0,No,Non-Festival,Wallet,3,4.9,No,7382.504999999999
ORD104546,2024-11-12,CUST9925,Regular,Fashion,1,5419,3305.59,39.0,No,Non-Festival,,5,3.2,No,2016.4099
ORD104547,2024-05-16,CUST5863,Regular,Electronics,2,9490,12716.6,33.0,No,Non-Festival,UPI,3,3.2,Yes,8520.122
ORD104548,2024-01-06,CUST8034,Regular,Electronics,4,7804,26221.44,16.0,No,Non-Festival,COD,7,3.9,Yes,22026.009599999998
ORD104549,2024-04-18,CUST3420,Regular,Home Decor,5,9783,30816.45,37.0,No,Non-Festival,Credit Card,5,4.6,No,19414.3635
ORD104550,2024-02-04,CUST7870,Regular,Fashion,4,6406,21780.4,15.0,No,Non-Festival,Wallet,6,3.2,No,18513.34
ORD104551,2024-02-08,CUST2397,Premium,Fashion,4,1847,4949.959999999999,33.0,No,Non-Festival,UPI,2,2.8,No,3316.473199999999
ORD104552,2024-05-29,CUST3280,Premium,Groceries,5,3024,10886.4,28.0,No,Non-Festival,UPI,1,3.2,No,7838.208
ORD104553,2024-04-27,CUST3941,Regular,Groceries,4,4370,14508.4,17.0,No,Non-Festival,,5,3.6,No,12041.972
ORD104554,2024-09-17,CUST8688,Regular,Beauty,4,6109,21992.4,10.0,No,Non-Festival,UPI,7,3.4,No,19793.160000000003
ORD104555,2024-03-27,CUST5236,Premium,Groceries,4,3981,14172.36,11.0,Yes,Holi,UPI,4,4.7,No,12613.4004
ORD104556,2024-03-16,CUST5510,New,Beauty,2,3328,4259.84,36.0,No,Non-Festival,Credit Card,7,4.9,No,2726.2976000000003
ORD104557,2024-11-08,CUST1302,Premium,Electronics,5,9664,47836.8,1.0,Yes,Diwali,UPI,2,3.4,No,47358.432
ORD104558,2024-08-01,CUST2789,Regular,Home Decor,5,2179,9042.85,17.0,No,Non-Festival,UPI,4,4.6,No,7505.5655
ORD104559,2024-10-11,CUST9773,Premium,Fashion,5,6812,21457.8,25.0,No,Non-Festival,Credit Card,4,2.7,No,16093.349999999999
ORD104560,2024-08-26,CUST9336,Premium,Electronics,4,6222,16923.84,32.0,Yes,Raksha Bandhan,Credit Card,7,3.9,Yes,11508.2112
ORD104561,2024-06-13,CUST5086,Regular,Electronics,2,6281,11557.04,8.0,No,Non-Festival,Wallet,3,4.6,No,10632.4768
ORD104562,2024-03-27,CUST6624,New,Beauty,5,9968,42862.4,14.0,Yes,Holi,UPI,1,3.5,No,36861.664000000004
ORD104563,2024-05-20,CUST2588,Regular,Home Decor,3,8032,17590.079999999998,27.0,No,Non-Festival,Wallet,7,2.9,No,12840.758399999999
ORD104564,2024-06-08,CUST8041,New,Beauty,5,9861,45853.65,7.0,No,Non-Festival,Wallet,7,3.2,No,42643.894499999995
ORD104565,2024-02-15,CUST3865,Premium,Electronics,1,9371,5154.05,45.0,No,Non-Festival,COD,4,3.7,No,2834.7275000000004
ORD104566,2024-04-21,CUST9706,Premium,Fashion,3,1455,2837.25,35.0,No,Non-Festival,Credit Card,7,4.6,No,1844.2125
ORD104567,2024-02-14,CUST3852,Premium,Groceries,5,499,1546.9,38.0,No,Non-Festival,COD,2,4.4,No,959.0780000000001
ORD104568,2024-09-03,CUST6916,Regular,Beauty,4,8009,29793.48,7.0,No,Non-Festival,Credit Card,1,2.7,No,27707.9364
ORD104569,2024-04-13,CUST5660,Premium,Electronics,5,4721,13926.950000000004,41.0,No,Non-Festival,COD,2,3.9,Yes,8216.900500000003
ORD104570,2024-03-25,CUST4917,New,Groceries,2,3242,3306.84,49.0,Yes,Holi,Credit Card,4,4.7,No,1686.4884000000002
ORD104571,2024-05-13,CUST8812,Premium,Groceries,2,8792,8967.84,49.0,No,Non-Festival,UPI,1,3.9,No,4573.5984
ORD104572,2024-04-17,CUST9609,New,Electronics,5,1480,6068.000000000001,18.0,No,Non-Festival,,5,2.7,No,4975.760000000001
ORD104573,2024-01-18,CUST3596,New,Home Decor,4,9253,35901.64,3.0,No,Non-Festival,Wallet,4,4.6,No,34824.5908
ORD104574,2024-04-03,CUST9165,New,Electronics,4,4789,14175.44,26.0,No,Non-Festival,COD,4,4.8,No,10489.8256
ORD104575,2024-05-29,CUST2818,Premium,Fashion,4,8333,29332.16,12.0,No,Non-Festival,Wallet,7,3.5,No,25812.3008
ORD104576,2024-09-02,CUST5370,Premium,Groceries,5,6832,21520.8,37.0,No,Non-Festival,COD,6,3.3,No,13558.104
ORD104577,2024-10-15,CUST7915,Regular,Fashion,5,2984,11936.0,20.0,No,Non-Festival,Credit Card,6,3.9,No,9548.800000000001
ORD104578,2024-07-27,CUST8392,Premium,Beauty,1,7598,5698.5,25.0,No,Non-Festival,Credit Card,3,5.0,Yes,4273.875
ORD104579,2024-05-05,CUST4005,Regular,Groceries,2,6908,7736.960000000001,44.0,No,Non-Festival,COD,2,4.6,No,4332.697600000001
ORD104580,2024-08-22,CUST3577,Regular,Home Decor,3,7373,17252.82,22.0,No,Non-Festival,COD,5,4.5,No,13457.1996
ORD104581,2024-05-01,CUST6844,Regular,Electronics,3,4359,9284.67,29.0,No,Non-Festival,UPI,1,3.0,No,6592.115699999999
ORD104582,2024-05-17,CUST6967,New,Beauty,2,9503,13304.2,30.0,No,Non-Festival,COD,4,4.7,No,9312.94
ORD104583,2024-04-24,CUST9296,New,Fashion,1,9448,6613.599999999999,30.0,No,Non-Festival,UPI,4,3.9,No,4629.5199999999995
ORD104584,2024-06-10,CUST2552,Premium,Beauty,2,9487,16127.9,15.0,No,Non-Festival,COD,5,4.8,No,13708.715
ORD104585,2024-07-19,CUST3392,Regular,Home Decor,1,2500,1475.0000000000002,41.0,No,Non-Festival,UPI,4,4.1,No,870.2500000000002
ORD104586,2024-08-21,CUST8634,Premium,Electronics,1,6450,3870.0,40.0,No,Non-Festival,Wallet,7,4.6,No,2322.0
ORD104587,2024-01-28,CUST8494,Premium,Beauty,4,8169,30715.44,6.0,Yes,Republic Day,UPI,2,2.9,No,28872.5136
ORD104588,2024-01-11,CUST8205,Regular,Fashion,2,4191,7040.88,16.0,No,Non-Festival,Wallet,1,4.3,No,5914.339199999999
ORD104589,2024-07-24,CUST8553,Regular,Beauty,3,713,1647.03,23.0,No,Non-Festival,UPI,7,3.1,No,1268.2131
ORD104590,2024-06-15,CUST1321,Regular,Electronics,5,4431,17945.550000000003,19.0,No,Non-Festival,Credit Card,5,2.9,No,14535.895500000004
ORD104591,2024-09-03,CUST2192,Premium,Beauty,5,6752,20931.2,38.0,No,Non-Festival,UPI,5,3.9,No,12977.344000000001
ORD104592,2024-02-16,CUST7225,Premium,Fashion,2,8512,12597.76,26.0,No,Non-Festival,COD,6,4.0,No,9322.3424
ORD104593,2024-09-02,CUST7133,Regular,Electronics,5,9893,48970.35,1.0,No,Non-Festival,Wallet,3,3.7,No,48480.646499999995
ORD104594,2024-05-06,CUST1568,New,Home Decor,1,3047,3047.0,0.0,No,Non-Festival,COD,1,2.7,No,3047.0
ORD104595,2024-05-26,CUST5212,Regular,Home Decor,5,1317,4411.95,33.0,No,Non-Festival,COD,5,3.1,No,2956.0064999999995
ORD104596,2024-04-27,CUST3694,Regular,Groceries,1,8896,6583.04,26.0,No,Non-Festival,,7,3.1,No,4871.4496
ORD104597,2024-05-31,CUST6093,Regular,Beauty,1,8061,5159.04,36.0,No,Non-Festival,UPI,4,3.3,No,3301.7856
ORD104598,2024-03-12,CUST6491,Regular,Fashion,3,2438,3730.14,49.0,No,Non-Festival,Credit Card,7,4.1,No,1902.3714
ORD104599,2024-12-28,CUST9602,Regular,Beauty,5,6800,32300.0,5.0,Yes,,UPI,6,3.6,No,30685.0
ORD104600,2024-05-16,CUST5535,Regular,Electronics,3,2633,4976.37,37.0,No,Non-Festival,COD,1,4.9,No,3135.1131
ORD104601,2024-06-23,CUST4400,Premium,Groceries,5,9194,34017.8,26.0,No,Non-Festival,UPI,2,2.5,No,25173.172000000002
ORD104602,2024-10-15,CUST4580,Regular,Fashion,1,7209,3820.77,47.0,No,Non-Festival,Credit Card,5,3.0,Yes,2025.0081
ORD104603,2024-01-19,CUST8817,Premium,Beauty,5,7366,31305.5,15.0,No,Non-Festival,Wallet,2,3.9,No,26609.675
ORD104604,2024-07-13,CUST3858,Premium,Fashion,3,4573,9054.54,34.0,No,Non-Festival,Credit Card,5,4.7,No,5975.9964
ORD104605,2024-11-25,CUST9266,Regular,Electronics,4,8346,24704.16,26.0,No,Non-Festival,Credit Card,4,2.6,No,18281.0784
ORD104606,2024-06-23,CUST8768,Premium,Groceries,3,1671,3308.5799999999995,34.0,No,Non-Festival,Credit Card,3,4.7,No,2183.6627999999996
ORD104607,2024-12-19,CUST7966,Regular,Fashion,4,9218,23966.8,35.0,No,Non-Festival,Wallet,4,3.8,No,15578.42
ORD104608,2024-05-20,CUST3606,New,Electronics,2,1628,2051.28,37.0,No,Non-Festival,COD,2,4.5,No,1292.3064000000002
ORD104609,2024-09-02,CUST2104,New,Home Decor,3,5074,11112.06,27.0,No,Non-Festival,Credit Card,7,4.9,No,8111.8038
ORD104610,2024-04-02,CUST9618,Regular,Fashion,5,8123,39802.7,2.0,No,Non-Festival,Credit Card,1,3.0,No,39006.64599999999
ORD104611,2024-08-26,CUST4664,New,Groceries,4,4506,10814.4,40.0,Yes,Raksha Bandhan,Credit Card,7,4.0,No,6488.639999999999
ORD104612,2024-07-23,CUST9592,Premium,Fashion,5,3981,13933.5,30.0,No,Non-Festival,Wallet,6,3.8,No,9753.449999999999
ORD104613,2024-02-17,CUST2406,New,Fashion,4,2517,9866.64,2.0,No,Non-Festival,Wallet,2,4.6,Yes,9669.3072
ORD104614,2024-09-01,CUST2953,Premium,Electronics,3,6888,13018.32,37.0,No,Non-Festival,Wallet,3,3.8,No,8201.5416
ORD104615,2024-11-15,CUST1568,Regular,Beauty,3,1206,2785.86,23.0,No,Non-Festival,COD,5,4.9,No,2145.1122
ORD104616,2024-11-12,CUST5392,New,Beauty,5,1837,6888.75,25.0,No,Non-Festival,UPI,6,4.3,No,5166.5625
ORD104617,2024-10-21,CUST4009,Regular,Fashion,3,9236,16624.8,40.0,Yes,Diwali,COD,5,3.8,No,9974.88
ORD104618,2024-05-07,CUST8348,Regular,Groceries,5,5311,14339.7,46.0,No,Non-Festival,COD,2,2.6,No,7743.438000000001
ORD104619,2024-12-09,CUST7034,Regular,Groceries,1,7649,5583.77,27.0,No,Non-Festival,COD,1,3.7,No,4076.1521000000002
ORD104620,2024-10-08,CUST3004,Regular,Electronics,4,3487,12832.16,8.0,No,Non-Festival,UPI,5,3.6,No,11805.5872
ORD104621,2024-01-17,CUST8887,Premium,Fashion,5,5640,18048.0,36.0,No,Non-Festival,Credit Card,7,3.3,No,11550.72
ORD104622,2024-03-11,CUST6341,Premium,Fashion,4,3061,9060.56,26.0,No,Non-Festival,Wallet,5,4.9,No,6704.814399999999
ORD104623,2024-09-25,CUST4385,New,Beauty,1,838,444.14,47.0,No,Non-Festival,COD,6,4.8,No,235.3942
ORD104624,2024-11-20,CUST3271,Regular,Electronics,4,8884,34825.28,2.0,No,Non-Festival,Wallet,3,3.3,No,34128.774399999995
ORD104625,2024-10-08,CUST5692,New,Home Decor,5,5925,17775.0,40.0,No,Non-Festival,,6,3.6,No,10665.0
ORD104626,2024-10-31,CUST7235,New,Groceries,3,2375,3705.0,48.0,Yes,Diwali,Wallet,3,4.4,No,1926.6000000000001
ORD104627,2024-01-07,CUST6855,Regular,Groceries,4,5795,16921.399999999998,27.0,No,Non-Festival,Credit Card,7,4.6,No,12352.621999999998
ORD104628,2024-11-09,CUST5935,Regular,Fashion,4,1685,4650.599999999999,31.0,Yes,Diwali,Wallet,1,2.8,No,3208.9139999999993
ORD104629,2024-10-31,CUST1099,New,Electronics,1,6781,4475.459999999999,34.0,Yes,Diwali,,5,3.7,No,2953.8035999999993
ORD104630,2024-04-12,CUST4888,Premium,Home Decor,2,4743,8916.84,6.0,No,Non-Festival,Credit Card,4,4.8,Yes,8381.8296
ORD104631,2024-11-04,CUST8611,Premium,Groceries,3,5421,15287.22,6.0,Yes,Diwali,Wallet,2,4.2,Yes,14369.986799999999
ORD104632,2024-07-11,CUST3033,Premium,Electronics,5,8950,35800.0,20.0,No,Non-Festival,UPI,6,3.9,No,28640.0
ORD104633,2024-08-28,CUST2093,Regular,Home Decor,1,3948,2724.12,31.0,Yes,Raksha Bandhan,UPI,5,4.3,No,1879.6427999999999
ORD104634,2024-03-02,CUST4511,Regular,Fashion,5,9361,29487.15,37.0,No,Non-Festival,COD,2,4.2,No,18576.9045
ORD104635,2024-01-17,CUST5897,Premium,Beauty,5,5232,21189.6,19.0,No,Non-Festival,UPI,6,4.9,No,17163.576
ORD104636,2024-06-19,CUST5172,Regular,Groceries,4,6626,24648.72,7.0,No,Non-Festival,UPI,5,4.8,No,22923.3096
ORD104637,2024-01-25,CUST8132,Premium,Groceries,1,4209,4082.73,3.0,Yes,Republic Day,UPI,3,3.5,No,3960.2481
ORD104638,2024-09-07,CUST1381,New,Home Decor,1,5523,4142.25,25.0,No,Non-Festival,Credit Card,1,2.6,No,3106.6875
ORD104639,2024-09-09,CUST9306,Premium,Beauty,3,8477,21870.66,14.0,No,Non-Festival,UPI,4,3.3,No,18808.7676
ORD104640,2024-07-25,CUST6572,New,Electronics,2,5643,10721.7,5.0,No,Non-Festival,Wallet,6,3.0,No,10185.615
ORD104641,2024-01-29,CUST4240,Regular,Fashion,5,6507,17243.55,47.0,Yes,Republic Day,COD,3,2.8,No,9139.0815
ORD104642,2024-04-26,CUST3244,Premium,Electronics,3,3328,6888.959999999999,31.0,No,Non-Festival,Wallet,1,4.7,No,4753.382399999999
ORD104643,2024-10-08,CUST5649,Premium,Home Decor,3,4501,12962.88,4.0,No,Non-Festival,Wallet,3,4.3,Yes,12444.3648
ORD104644,2024-05-23,CUST2379,New,Groceries,5,6227,17746.95,43.0,No,Non-Festival,UPI,6,2.6,No,10115.761500000002
ORD104645,2024-01-25,CUST3805,Premium,Groceries,4,5609,12339.8,45.0,Yes,Republic Day,COD,7,4.8,No,6786.89
ORD104646,2024-11-05,CUST6642,Regular,Electronics,4,1146,4354.8,5.0,Yes,Diwali,Wallet,2,4.8,No,4137.06
ORD104647,2024-06-04,CUST9760,New,Fashion,5,3408,16699.2,2.0,No,Non-Festival,COD,5,4.9,No,16365.216
ORD104648,2024-03-13,CUST5773,Premium,Home Decor,1,3640,2620.8,28.0,No,Non-Festival,UPI,3,4.6,No,1886.976
ORD104649,2024-04-29,CUST3831,Regular,Fashion,2,1745,2861.8,18.0,No,Non-Festival,Wallet,7,2.7,Yes,2346.6760000000004
ORD104650,2024-11-07,CUST1331,Premium,Home Decor,4,3707,13493.48,9.0,Yes,Diwali,Credit Card,7,4.1,No,12279.0668
ORD104651,2024-11-16,CUST9205,New,Fashion,2,229,430.52,6.0,No,Non-Festival,Wallet,6,3.8,No,404.68879999999996
ORD104652,2024-04-02,CUST8594,Premium,Electronics,3,9863,16569.84,44.0,No,Non-Festival,Wallet,1,4.3,No,9279.110400000001
ORD104653,2024-03-26,CUST6610,Regular,Beauty,3,1609,4827.0,0.0,Yes,Holi,COD,5,3.0,No,4827.0
ORD104654,2024-12-01,CUST7786,New,Home Decor,5,3879,19395.0,0.0,No,Non-Festival,COD,6,4.8,No,19395.0
ORD104655,2024-12-29,CUST9605,Premium,Electronics,5,8920,37464.0,16.0,Yes,Christmas/New Year,COD,7,4.8,No,31469.76
ORD104656,2024-04-27,CUST4642,Premium,Groceries,5,5347,21120.65,21.0,No,Non-Festival,UPI,2,4.0,No,16685.3135
ORD104657,2024-08-20,CUST6871,Regular,Groceries,4,325,845.0,35.0,Yes,Independence Day,COD,2,4.4,No,549.25
ORD104658,2024-07-17,CUST6173,Regular,Fashion,2,5108,8887.92,13.0,No,Non-Festival,UPI,4,4.6,No,7732.4904
ORD104659,2024-07-24,CUST5258,Premium,Groceries,3,6842,19499.7,5.0,No,Non-Festival,COD,5,3.5,No,18524.715
ORD104660,2024-12-04,CUST2930,New,Beauty,2,3458,4910.36,29.0,No,Non-Festival,Credit Card,2,3.9,No,3486.3555999999994
ORD104661,2024-05-26,CUST3804,Regular,Home Decor,4,9045,19899.0,45.0,No,Non-Festival,COD,3,2.9,No,10944.45
ORD104662,2024-09-27,CUST5138,Regular,Fashion,2,8341,9008.28,46.0,No,Non-Festival,UPI,2,5.0,No,4864.471200000001
ORD104663,2024-05-18,CUST6249,Regular,Home Decor,2,9132,12419.52,32.0,No,Non-Festival,UPI,2,4.8,No,8445.273599999999
ORD104664,2024-06-29,CUST2710,Premium,Home Decor,5,2461,9967.05,19.0,No,Non-Festival,Wallet,2,3.7,No,8073.3105
ORD104665,2024-01-30,CUST7182,Regular,Electronics,2,8153,13860.1,15.0,Yes,Republic Day,COD,7,3.9,No,11781.085
ORD104666,2024-02-26,CUST9066,Regular,Groceries,2,8682,16843.079999999998,3.0,No,Non-Festival,UPI,4,3.6,No,16337.787599999998
ORD104667,2024-08-19,CUST2496,Regular,Home Decor,2,1893,2536.62,33.0,Yes,Independence Day,Wallet,6,2.5,No,1699.5353999999998
ORD104668,2024-05-25,CUST6337,Premium,Beauty,1,6087,6087.0,0.0,No,Non-Festival,Credit Card,1,3.1,No,6087.0
ORD104669,2024-02-17,CUST9689,Regular,Beauty,3,4844,12788.16,12.0,No,Non-Festival,UPI,6,2.8,No,11253.5808
ORD104670,2024-07-12,CUST1737,Regular,Groceries,3,9711,15440.490000000002,47.0,No,Non-Festival,COD,2,3.3,No,8183.459700000001
ORD104671,2024-08-11,CUST2678,New,Groceries,2,3021,5619.06,7.0,Yes,Independence Day,Credit Card,1,3.1,No,5225.7258
ORD104672,2024-05-15,CUST3001,Regular,Fashion,5,3862,15254.9,21.0,No,Non-Festival,UPI,5,4.4,No,12051.371000000001
ORD104673,2024-01-22,CUST8617,Regular,Fashion,5,5394,26160.9,3.0,Yes,Republic Day,COD,1,3.8,No,25376.073
ORD104674,2024-01-06,CUST1090,New,Fashion,5,1595,5343.249999999999,33.0,No,Non-Festival,UPI,5,4.5,No,3579.977499999999
ORD104675,2024-07-22,CUST2735,Regular,Groceries,3,3167,5320.56,44.0,No,Non-Festival,,4,4.1,No,2979.5136000000007
ORD104676,2024-08-26,CUST8898,Premium,Home Decor,4,4161,10652.16,36.0,Yes,Raksha Bandhan,Wallet,5,4.1,No,6817.3824
ORD104677,2024-07-03,CUST3224,Regular,Electronics,2,2814,4389.84,22.0,No,Non-Festival,UPI,5,4.7,No,3424.0752
ORD104678,2024-12-25,CUST2500,Premium,Fashion,3,7070,17180.100000000002,19.0,Yes,Christmas/New Year,UPI,3,4.6,No,13915.881000000003
ORD104679,2024-10-18,CUST9423,Regular,Electronics,5,1744,6714.400000000001,23.0,No,Non-Festival,Credit Card,4,2.7,No,5170.088000000001
ORD104680,2024-11-30,CUST4325,New,Beauty,3,5425,12043.5,26.0,No,Non-Festival,Wallet,2,3.9,No,8912.19
ORD104681,2024-08-07,CUST3425,Regular,Groceries,3,8186,21611.04,12.0,No,Non-Festival,Credit Card,4,3.5,Yes,19017.715200000002
ORD104682,2024-04-25,CUST6828,Regular,Beauty,3,5082,14636.16,4.0,No,Non-Festival,UPI,3,4.0,No,14050.7136
ORD104683,2024-11-08,CUST2992,Premium,Fashion,5,4633,19690.25,15.0,Yes,Diwali,,7,4.7,No,16736.712499999998
ORD104684,2024-02-18,CUST6402,New,Home Decor,4,7234,18229.68,37.0,No,Non-Festival,COD,5,2.5,No,11484.698400000001
ORD104685,2024-06-21,CUST9149,Regular,Fashion,1,9448,5007.4400000000005,47.0,No,Non-Festival,Wallet,6,2.5,No,2653.9432000000006
ORD104686,2024-03-22,CUST4316,New,Electronics,2,9837,14165.28,28.0,Yes,Holi,Wallet,4,2.7,No,10199.0016
ORD104687,2024-11-17,CUST4185,Regular,Fashion,2,1296,1944.0,25.0,No,Non-Festival,COD,3,4.7,No,1458.0
ORD104688,2024-11-28,CUST4024,Premium,Home Decor,3,1404,3327.48,21.0,No,Non-Festival,UPI,6,3.4,No,2628.7092000000002
ORD104689,2024-02-14,CUST1549,Regular,Home Decor,4,8147,25092.76,23.0,No,Non-Festival,UPI,2,3.4,Yes,19321.425199999998
ORD104690,2024-11-30,CUST1271,Premium,Groceries,5,7519,33083.6,12.0,No,Non-Festival,Credit Card,5,3.4,No,29113.568
ORD104691,2024-01-20,CUST2503,Regular,Groceries,1,3783,2194.1400000000003,42.0,Yes,Republic Day,UPI,4,3.8,No,1272.6012000000003
ORD104692,2024-08-08,CUST5816,Regular,Home Decor,1,7739,6191.200000000001,20.0,No,Non-Festival,UPI,4,2.6,No,4952.960000000001
ORD104693,2024-05-02,CUST2943,Regular,Home Decor,3,7340,22020.0,0.0,No,Non-Festival,COD,6,4.8,No,22020.0
ORD104694,2024-08-21,CUST5238,Regular,Electronics,3,2238,6512.58,3.0,No,Non-Festival,Credit Card,7,3.1,No,6317.2026
ORD104695,2024-08-08,CUST4080,New,Fashion,5,8379,41057.1,2.0,No,Non-Festival,Wallet,7,4.7,No,40235.958
ORD104696,2024-11-18,CUST5083,New,Groceries,5,6126,15621.3,49.0,No,Non-Festival,Credit Card,5,4.9,No,7966.862999999999
ORD104697,2024-12-04,CUST9495,Premium,Electronics,5,8423,32849.700000000004,22.0,No,Non-Festival,UPI,7,3.9,Yes,25622.766000000003
ORD104698,2024-01-03,CUST6964,Regular,Fashion,3,3174,8093.7,15.0,No,Non-Festival,Credit Card,4,3.4,No,6879.6449999999995
ORD104699,2024-06-30,CUST9185,Regular,Groceries,4,3768,8440.320000000002,44.0,No,Non-Festival,Wallet,5,4.4,No,4726.579200000001
ORD104700,2024-07-24,CUST8980,Premium,Electronics,3,8406,22191.84,12.0,No,Non-Festival,COD,7,2.6,No,19528.8192
ORD104701,2024-11-15,CUST8178,New,Beauty,3,8498,15806.28,38.0,No,Non-Festival,UPI,3,4.8,No,9799.893600000001
ORD104702,2024-02-09,CUST2399,Regular,Beauty,1,3993,2795.1,30.0,No,Non-Festival,UPI,5,3.5,Yes,1956.5699999999997
ORD104703,2024-02-28,CUST3134,New,Groceries,5,401,1543.85,23.0,No,Non-Festival,Wallet,2,3.3,No,1188.7645
ORD104704,2024-03-02,CUST5608,New,Electronics,2,8156,8808.480000000001,46.0,No,Non-Festival,COD,5,2.8,No,4756.579200000001
ORD104705,2024-05-11,CUST4476,New,Fashion,5,7585,32615.5,14.0,No,Non-Festival,Credit Card,6,4.9,Yes,28049.329999999998
ORD104706,2024-02-29,CUST4148,Regular,Fashion,4,6207,23834.88,4.0,No,Non-Festival,Wallet,4,4.5,No,22881.4848
ORD104707,2024-11-26,CUST5340,Regular,Electronics,4,1994,4147.52,48.0,No,Non-Festival,Credit Card,6,4.3,No,2156.7104000000004
ORD104708,2024-05-01,CUST7516,Regular,Beauty,5,1608,6351.6,21.0,No,Non-Festival,COD,5,4.8,No,5017.764
ORD104709,2024-04-16,CUST1738,Premium,Electronics,5,1116,4408.2,21.0,No,Non-Festival,COD,5,4.9,No,3482.478
ORD104710,2024-04-05,CUST2550,Regular,Beauty,3,4631,12503.7,10.0,No,Non-Festival,COD,5,3.2,No,11253.330000000002
ORD104711,2024-12-12,CUST4111,Regular,Beauty,2,7978,12286.12,23.0,No,Non-Festival,COD,2,4.5,No,9460.3124
ORD104712,2024-08-22,CUST3655,Premium,Fashion,3,6546,10997.28,44.0,No,Non-Festival,Credit Card,6,4.4,Yes,6158.476800000001
ORD104713,2024-03-02,CUST2364,Regular,Groceries,1,3366,3063.06,9.0,No,Non-Festival,Wallet,2,3.9,No,2787.3846
ORD104714,2024-09-12,CUST5292,Regular,Home Decor,1,7544,4073.76,46.0,No,Non-Festival,Wallet,4,2.9,No,2199.8304000000003
ORD104715,2024-02-18,CUST9114,Premium,Electronics,4,264,707.52,33.0,No,Non-Festival,Credit Card,6,4.9,No,474.0383999999999
ORD104716,2024-12-13,CUST7979,Premium,Beauty,4,4848,17452.8,10.0,No,Non-Festival,COD,4,3.3,No,15707.52
ORD104717,2024-06-07,CUST1795,Premium,Electronics,2,4519,5242.040000000001,42.0,No,Non-Festival,COD,5,3.9,No,3040.3832000000007
ORD104718,2024-05-03,CUST4643,Regular,Groceries,4,3850,11088.0,28.0,No,Non-Festival,UPI,1,2.5,No,7983.36
ORD104719,2024-11-12,CUST5041,Premium,Groceries,1,6598,5212.42,21.0,No,Non-Festival,UPI,6,3.6,No,4117.8118
ORD104720,2024-07-25,CUST2478,Premium,Home Decor,2,2215,3012.4,32.0,No,Non-Festival,Credit Card,3,4.0,No,2048.432
ORD104721,2024-02-17,CUST3093,Regular,Home Decor,1,9713,9033.09,7.0,No,Non-Festival,Wallet,5,3.5,No,8400.7737
ORD104722,2024-05-15,CUST6842,Premium,Beauty,5,4224,10982.4,48.0,No,Non-Festival,UPI,7,3.7,No,5710.848
ORD104723,2024-07-19,CUST1562,Regular,Home Decor,5,6514,22473.3,31.0,No,Non-Festival,UPI,7,3.0,No,15506.576999999997
ORD104724,2024-09-06,CUST5086,Regular,Beauty,2,9004,10984.88,39.0,No,Non-Festival,Wallet,3,3.4,No,6700.7768
ORD104725,2024-11-09,CUST5441,Regular,Fashion,3,9043,15192.240000000002,44.0,Yes,Diwali,UPI,2,3.8,Yes,8507.654400000001
ORD104726,2024-12-22,CUST2393,Regular,Beauty,4,1587,4951.4400000000005,22.0,Yes,Christmas/New Year,Wallet,4,4.9,No,3862.1232000000005
ORD104727,2024-11-13,CUST2498,Regular,Home Decor,2,5379,10327.68,4.0,No,Non-Festival,Credit Card,1,3.7,No,9914.5728
ORD104728,2024-10-21,CUST6179,New,Electronics,4,6798,19034.4,30.0,Yes,Diwali,UPI,7,4.2,No,13324.08
ORD104729,2024-11-09,CUST8826,Regular,Home Decor,1,6679,4808.88,28.0,Yes,Diwali,COD,4,4.9,Yes,3462.3936
ORD104730,2024-07-27,CUST6091,New,Groceries,3,4963,14144.55,5.0,No,Non-Festival,Credit Card,2,4.4,No,13437.322499999998
ORD104731,2024-12-20,CUST4018,Premium,Home Decor,4,4309,13099.36,24.0,Yes,Christmas/New Year,UPI,5,2.5,No,9955.5136
ORD104732,2024-07-29,CUST1052,Regular,Fashion,5,5735,21793.0,24.0,No,Non-Festival,Wallet,2,4.8,No,16562.68
ORD104733,2024-07-10,CUST8431,Regular,Beauty,5,3328,11648.0,30.0,No,Non-Festival,Credit Card,1,4.7,No,8153.599999999999
ORD104734,2024-02-13,CUST1941,Premium,Groceries,1,5066,4407.42,13.0,No,Non-Festival,UPI,5,3.2,No,3834.4554
ORD104735,2024-01-29,CUST3059,Premium,Beauty,2,5285,8878.8,16.0,Yes,Republic Day,Credit Card,6,3.0,No,7458.191999999999
ORD104736,2024-02-28,CUST7699,Regular,Beauty,4,737,2505.8,15.0,No,Non-Festival,COD,7,4.7,No,2129.9300000000003
